track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,duration_min,group
04aAxqtGp5pv12UXAg4pkq,Fall Out Boy,American Beauty/American Psycho,Centuries,80,228360,False,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,4,rock,3.806,medium
2K2NeVnP853rkR5ese8ZLP,Sabaton,The Great War,The Attack of the Dead Men,64,235720,False,0.522,0.975,9,-5.895,0,0.0917,0.00649,3.62e-05,0.189,0.242,115.998,4,metal,3.9287,medium
1nLnpLXvl68RZCSjfkyiaa,Green Day,Insomniac,Brain Stew,69,193000,True,0.559,0.543,1,-5.429,1,0.302,0.00133,2e-05,0.0577,0.337,75.958,4,punk,3.2167,medium
5ggVEWOflHNo46rH3g8U9I,Marizu,"Chapter 1, Vol. 1 (The EP)",I Am,16,184800,False,0.631,0.764,0,-4.298,1,0.0364,0.818,0.0,0.203,0.764,100.056,4,afrobeat,3.08,medium
4dVuD9Q69slVvod00YwcAc,"Giacomo Puccini;Montserrat Caballé;Orchestra of the Royal Opera House, Covent Garden;Sir Colin Davis",Puccini: Tosca,"Tosca / Act 2: ""Vissi d'arte, vissi d'amore""",20,212760,False,0.217,0.164,3,-17.265,1,0.0505,0.981,0.000299,0.173,0.0514,166.959,1,opera,3.546,medium
78MI7mu1LV1k4IA2HzKmHe,Ella Fitzgerald;Louis Armstrong,"Love, Ella",Dream A Little Dream Of Me - Single Version,66,185160,False,0.443,0.104,0,-17.042,1,0.101,0.913,0.0,0.191,0.394,76.497,4,blues,3.086,medium
6fNhZRFEkBfgW39W3wKARJ,Bastille,Bad Blood,Pompeii,76,214147,False,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,4,rock,3.5691,medium
3ZfhmhDh8IYWtUrjmf3hbk,Sergei Lemeshev,Эстрада 40-х. Лучшие отечественные исполнители 40-х годов ХХ века,Песня о песне,0,213315,False,0.426,0.167,9,-12.823,0,0.0467,0.984,0.0,0.0954,0.243,117.277,4,romance,3.5552,medium
3ddp87sShpWPenS7M4t9uj,Tim Maia,Racional (Vol 1),Contacto Com o Mundo Racional,40,181866,False,0.676,0.352,11,-10.402,0,0.0367,0.208,0.0,0.128,0.509,111.179,3,samba,3.0311,medium
6kMFHQS3PwUhtJzqjR6tez,Becky Hill,Die For You,I Got You,0,190266,True,0.568,0.728,9,-4.418,1,0.182,0.0746,4.2e-06,0.349,0.62,195.984,4,dance,3.1711,medium
0X5mtNbqxbiTYkwj0CQc2f,COIN,Dreamland,Crash My Car,69,188306,False,0.244,0.645,5,-5.863,1,0.0456,0.00178,0.00574,0.301,0.529,183.577,5,indie-pop,3.1384,medium
3GFKTTjXzCzr8QcqDfdnXy,Valery Obodzinsky,Вечная весна,Листопад,31,189074,False,0.622,0.412,8,-13.157,1,0.0589,0.449,5.4e-05,0.0789,0.719,118.63,4,romance,3.1512,medium
3l7ihSOrFwIMBBDcMpfKVL,Hermetica,Acido Argentino,Gil Trabajador,40,188933,False,0.426,0.951,7,-8.2,1,0.0989,0.00053,0.0,0.475,0.394,143.193,4,metal,3.1489,medium
2kJqKOf3MKOVHKDoDD9nKg,MAGNAVOLT,Prime Complex,Prime Complex,48,210461,False,0.508,0.934,10,-9.577,0,0.0504,9.31e-05,0.959,0.124,0.698,130.012,4,club,3.5077,medium
44Z1WAIMYPOHKrIufek8KE,ILLENIUM;Teddy Swims,Beautiful Trending Hits 2022,All That Really Matters,0,244235,False,0.352,0.666,1,-4.909,1,0.0512,0.117,1.81e-06,0.0934,0.227,169.965,4,dubstep,4.0706,medium
5NQYyej46WQkgCbnzGD21W,The Beatles,The Beatles (Remastered),Dear Prudence - Remastered 2009,59,235773,False,0.388,0.529,7,-10.533,1,0.0436,0.16,0.0681,0.108,0.332,150.721,4,british,3.9296,medium
7Kyx4G7yDQQXvvuBE6sJtr,Mrs. GREEN APPLE,In the Morning,In the Morning,32,237840,False,0.455,0.937,7,-1.689,1,0.0636,0.0259,0.0,0.335,0.766,165.015,4,j-rock,3.964,medium
4p3ZUX6cVNehD8EphzU7iJ,Guga Nandes,Pra Não Desgrudar - Presentinho (Ao Vivo),Presentinho - Ao Vivo No Rio De Janeiro / 2019,54,212530,False,0.626,0.61,2,-7.222,1,0.0322,0.717,0.0,0.952,0.67,144.058,4,pagode,3.5422,medium
1YpHyt9OaNL6Jk2F5pRyCm,Rick James,80s Bangers Vol. 1,Super Freak,1,204600,False,0.857,0.796,9,-6.866,0,0.0527,0.079,0.0,0.0503,0.944,132.528,4,disco,3.41,medium
4Eefey3uN90Abhbr47zKmC,Younha;RM,UNSTABLE MINDSET,WINTER FLOWER(Feat.RM),62,221133,False,0.564,0.796,0,-3.698,1,0.0737,0.118,0.0,0.0938,0.241,95.946,4,k-pop,3.6856,medium
2i0AUcEnsDm3dsqLrFWUCq,Hot Chelle Rae,Whatever,Tonight Tonight,73,200466,False,0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978,4,punk-rock,3.3411,medium
7iTZD4M4zMyJhDKk7JQSun,Sezen Aksu,Deli Kızın Türküsü,Kalbim Ege'de Kaldı,39,293573,False,0.445,0.121,6,-18.745,0,0.134,0.539,0.0,0.0978,0.291,162.926,3,turkish,4.8929,medium
00cCBPlCmZfnOM49RKOl88,Sujatha;Sriram Parthasarathy;Saijanani,Nala Dhamayanthi,Thirumaangalya Dharunam,21,285093,False,0.786,0.705,0,-10.754,1,0.0585,0.0938,6.55e-05,0.0767,0.457,96.989,4,malay,4.7516,medium
3SFXsFpeGmBTtQvKiwYMDA,The Offspring,Americana,Pretty Fly (For A White Guy),75,188666,False,0.723,0.895,11,-3.707,0,0.102,0.088,0.0,0.0717,0.963,143.373,4,punk,3.1444,medium
2hMTR8zK8Db849VttJXMSV,Chad Lawson,ZEN 2022,when the party's over - Slowed Remix,0,234280,False,0.409,0.0191,2,-31.753,1,0.0324,0.992,0.912,0.0981,0.181,104.164,4,classical,3.9047,medium
4GL2O8F8qznzDAaGewhzfZ,Orquesta La Solucion,Viajero Del Tiempo,La Fiesta No Es Para Feos,34,254328,False,0.778,0.769,0,-4.82,1,0.0359,0.582,2.21e-06,0.0866,0.966,100.052,4,salsa,4.2388,medium
7HiRMD4CzFLrt3kFzYpXqr,Elvis Costello,King Of America,Little Palaces,22,229053,False,0.615,0.318,7,-10.261,1,0.046,0.229,1.67e-06,0.199,0.551,94.984,4,power-pop,3.8176,medium
3c1tJAYgROZEdqRfm7Wsny,Yuvan Shankar Raja,Paiya (Original Motion Picture Soundtrack),Yedho Ondru Ennai,63,213520,False,0.858,0.447,10,-7.917,1,0.0343,0.67,9.19e-05,0.0738,0.256,119.98,4,k-pop,3.5587,medium
7j3nbSiaWphYU2cFgyQXd9,Sky Ferreira,"Night Time, My Time",Everything Is Embarrassing,55,250120,False,0.667,0.783,0,-5.885,1,0.0361,0.0606,1.17e-06,0.0418,0.564,117.145,4,synth-pop,4.1687,medium
5Q9KfZHV6BZZLQzhKpfPpq,Fiji Blue,I Should've Told You,I Should've Told You,56,197522,False,0.725,0.66,8,-7.206,1,0.0663,0.465,0.000292,0.0848,0.456,117.009,4,chill,3.292,medium
60cgjLoKezdGBRJN7gRMzw,Norah Jones,All I want For Christmas Is Music,Christmas Calling (Jolly Jones),0,200461,False,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,j-pop,3.341,medium
5O1QX88tNco4SQ2PxPDCu1,Tatiana Bulanova,Моё русское сердце,Ясный мой свет,42,209199,False,0.764,0.903,7,-8.872,0,0.0318,0.0368,8.05e-05,0.0321,0.981,128.018,4,synth-pop,3.4866,medium
5vQfFRhPgLCHnRt38BWZdc,Charlie Brown Jr.,A Arte De Charlie Brown Jr.,Tamo Ai Na Atividade,38,219426,False,0.41,0.872,10,-3.403,0,0.0977,0.003,1.24e-06,0.0901,0.784,166.211,4,hard-rock,3.6571,medium
1gcfeVGhCwJDziVGpiKA65,Sven & Olav,Summer Feeling,Summer Feeling - Short Edit,19,184000,False,0.562,0.879,9,-7.665,0,0.03,0.000255,0.869,0.232,0.653,127.985,4,minimal-techno,3.0667,medium
6nFdjV1Ko66O111x74K2kn,XTC,Skylarking,Dear God - Remastered 2001,52,219506,False,0.577,0.464,7,-7.943,1,0.024,0.0979,1.3e-06,0.154,0.346,90.557,4,power-pop,3.6584,medium
6OUTbAEIxmP8RVEAFNMq1d,Daddy Yankee;Prince Royce,Perreo Tenebroso Vol. 2,Ven Conmigo,0,220653,False,0.78,0.856,10,-5.316,0,0.0405,0.116,0.0,0.0595,0.712,120.049,4,latino,3.6776,medium
7oyFihJppZYPP7o0NfoHnZ,A Great Big World;Christina Aguilera,Particles,Fall on Me,50,262820,False,0.393,0.268,9,-6.741,1,0.0385,0.697,0.0,0.11,0.225,110.456,4,piano,4.3803,medium
5Eax0qFko2dh7Rl2lYs3bx,Bad Bunny,Un Verano Sin Ti,Efecto,95,213061,False,0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,4,reggaeton,3.551,medium
4IcLNRtHFMTEAvoLklnZjA,Easton Corbin,Mientras hago aromaterapia,A Girl Like You,0,217840,False,0.733,0.768,5,-4.481,1,0.0354,0.0197,1.03e-06,0.0643,0.83,105.006,4,country,3.6307,medium
6kzziVNPYISZHObx1t4P5y,Cestar;Stailok,El Humo de Tu Boca,El Humo de Tu Boca,40,180618,False,0.754,0.731,10,-4.643,0,0.0413,0.112,0.000239,0.157,0.552,97.03,4,dancehall,3.0103,medium
19B2VVXhsfotaMkhHLISVh,The Mission,God's Own Medicine,Severina,25,261893,False,0.544,0.933,4,-8.093,0,0.045,0.0197,5.38e-05,0.306,0.443,135.228,4,goth,4.3649,medium
67KTXqxMEyBMq3LApqCgNV,Sidhu Moose Wala;DIVINE,Moosetape,Moosedrilla (feat. DIVINE),61,232173,False,0.709,0.829,0,-5.817,1,0.245,0.0698,0.0,0.561,0.654,137.954,4,hip-hop,3.8696,medium
32CwLhZJBa6C5Q0bJe0Q47,Brian the Sun,パトスとエートス,HEROES,55,181360,False,0.526,0.94,2,-3.864,1,0.066,0.00742,0.0,0.268,0.574,99.058,4,j-pop,3.0227,medium
4kl3TXOlj8JXMPtZXUmRXI,Fuel,Fiesta temática 90s,Sunburn,0,265573,False,0.501,0.795,4,-7.147,0,0.0298,0.00279,0.00028,0.105,0.544,93.556,4,metal,4.4262,medium
2fc2vUA5H3mTAr9rQoBDKt,Zhang Zhen Yue,祕密基地,愛我別走,57,284466,False,0.646,0.356,0,-10.804,1,0.0268,0.552,1.63e-06,0.0964,0.684,90.079,4,mandopop,4.7411,medium
1QxcWlk8PivolUaWcpAoNq,I Monster,Neveroddoreven,Who Is She ?,67,213373,False,0.392,0.802,1,-4.014,0,0.0418,0.076,0.00908,0.0925,0.101,152.734,4,trip-hop,3.5562,medium
1AkJ0KWEvJaziCj9XIdt1v,Manoel Cordeiro,Manoel Cordeiro & Sonora Amazônia,Cumbia da Simone,18,184832,False,0.721,0.777,4,-5.589,0,0.0362,0.504,0.85,0.128,0.782,114.014,4,afrobeat,3.0805,medium
1WAYqvDM2RIEZyrU8sDbVQ,Emmure,Goodbye To The Gallows,"When Everything Goes Wrong, Take The Easy Way Out",22,242213,False,0.338,0.58,0,-8.493,0,0.0597,0.000716,0.505,0.0797,0.0353,81.285,4,death-metal,4.0369,medium
4Q3ikbp3CWt0Gp4iYDt4lV,Death Grips,The Money Store,Lost Boys,46,186320,True,0.464,0.949,2,-2.454,1,0.336,0.003,0.000113,0.0808,0.374,77.121,4,industrial,3.1053,medium
79qszwjHDzYmH9jLTsc1WF,Matt Large,21' Til Infinity,21 Til Infinity,7,180858,False,0.681,0.5,3,-7.871,0,0.124,0.645,0.772,0.151,0.484,92.043,4,study,3.0143,medium
3v2HEpwVgra20Iy6kZ9AWQ,Wanting,Everything In The World,我的歌声里 (You Exist In My Song),44,214720,False,0.475,0.477,6,-6.346,1,0.0345,0.686,0.0,0.111,0.241,137.199,4,mandopop,3.5787,medium
5fqtDZNe7luPDPYZvfcKWW,WEAVER,Night Rainbow,Kuchizuke Diamond,52,236720,False,0.557,0.717,7,-5.493,1,0.0397,0.0765,0.0,0.329,0.795,164.029,4,j-rock,3.9453,medium
10kHKrWmrGJG1J9xO8HMDi,Don Omar;Zion & Lennox,Del gusto de hermanos,Te Quiero Pa´Mi,2,212026,False,0.765,0.816,1,-3.99,1,0.0595,0.124,8.19e-05,0.197,0.624,89.005,4,latino,3.5338,medium
7rXYrysPjh6AHwV2rb2lD5,Hypocrisy,Virus,Incised Before I've Ceased,19,268506,False,0.455,0.978,1,-5.072,1,0.0895,1.38e-06,0.711,0.211,0.141,100.018,4,black-metal,4.4751,medium
4k2AjlWruIygEiZyJEy01I,Os Paralamas Do Sucesso,Acústico (Live),Tendo A Lua - Ao Vivo,51,200826,False,0.492,0.794,5,-5.823,1,0.046,0.196,2.62e-06,0.873,0.683,167.815,4,alt-rock,3.3471,medium
6aK3zqalikA0ikmISf2ioS,hope mona,there's always hope,be that hope,5,217411,False,0.64,0.502,5,-7.641,1,0.0454,0.97,0.881,0.134,0.0926,85.0,4,study,3.6235,medium
2DfbCsLQG8bHgBPbBHoH9B,Ocoeur,Reversed,Souffle,8,261269,False,0.186,0.212,7,-15.501,0,0.0387,0.98,0.938,0.106,0.0388,123.903,3,idm,4.3545,medium
6ZxrUCaynLgKSUudACOTwj,Crossfade,Crossfade,Cold,70,194226,False,0.451,0.815,2,-5.55,0,0.0368,6.06e-05,0.0,0.27,0.618,147.974,4,grunge,3.2371,medium
3eyxh8xkW0X7k1FSHlAatt,UVERworld,Timeless,D-tecnoLife,60,233893,False,0.463,0.934,1,-3.566,0,0.141,0.0223,0.0,0.301,0.649,168.005,4,j-pop,3.8982,medium
3YBI2buUJJOgjtPB14dO7v,Robin Schulz;Tom Walker,Hit After Hit,Sun Will Shine,0,201700,False,0.534,0.714,6,-6.347,0,0.0629,0.00633,0.0,0.0879,0.415,125.99,4,german,3.3617,medium
1KepQ8aCgeS1sXFpXzbmJ8,Clean Bandit;French The Kid;Rema;MOTi,Sad Girls (feat. Rema) [MOTi Remix],Sad Girls (feat. Rema) - MOTi Remix,55,198800,True,0.792,0.218,5,-24.843,1,0.156,0.365,0.00249,0.082,0.524,125.001,4,funk,3.3133,medium
6Kg43FGrDGCiSZvXD7m6iv,Dabzee;ANXZIETY,Kolachathi,Kolachathi,26,213467,True,0.885,0.763,8,-5.165,0,0.0363,0.73,0.00042,0.302,0.746,135.016,4,malay,3.5578,medium
7GARzfC1mwhDuk4t9WOACq,j-hope,Jack In The Box,MORE,74,180022,False,0.783,0.722,2,-4.864,1,0.0357,0.00537,0.00209,0.105,0.306,97.031,4,k-pop,3.0004,medium
571eGmDntJ9yaDXJvLzeLQ,UVIQUE;Seconds From Space,Stronger,Stronger,20,224642,False,0.413,0.916,8,-6.348,1,0.0883,0.00807,0.159,0.0936,0.353,75.076,4,hardstyle,3.744,medium
70eDxAyAraNTiD6lx2ZEnH,Elle King,Love Stuff,Ex's & Oh's,73,202173,False,0.612,0.921,7,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988,4,blues,3.3696,medium
5zDoSmh06F7kjXGIHFhQzh,Arctic Monkeys,Live at the Royal Albert Hall,Do I Wanna Know? - Live,54,281093,False,0.252,0.77,0,-7.925,1,0.0489,0.0924,2.97e-05,0.688,0.305,84.366,4,garage,4.6849,medium
62fPFa3Oxo9sI48JfBLtfF,Stephen Lynch,3 Balloons,America,24,204040,False,0.397,0.408,9,-9.955,1,0.0732,0.635,0.0,0.103,0.519,73.322,4,comedy,3.4007,medium
65vfhzbHsGalJGbnFHZ6sF,Ran-D,We Rule The Night,Zombie - Radio Edit,60,289548,False,0.434,0.87,4,-2.474,0,0.0612,0.0545,0.0,0.0978,0.0383,154.999,4,hardstyle,4.8258,medium
0RbT8j37JiZZbAtpJGYVry,Jonas Blue;JP Cooper,Electro sounds,Perfect Strangers,0,196613,False,0.735,0.863,1,-4.079,1,0.0458,0.393,0.0,0.271,0.728,118.029,4,house,3.2769,medium
20j7B6mL9gnNvG3ic6Vwh5,The Hives,Veni Vidi Vicious,Hate To Say I Told You So,68,200693,False,0.459,0.931,5,-5.024,1,0.0612,0.00126,0.00881,0.412,0.419,135.826,4,swedish,3.3449,medium
6ZrZmejpdxfDk3155GTeeV,Kyson,Lucky Notes,Ivory and Coal,0,211074,True,0.316,0.27,9,-13.203,1,0.0318,0.906,0.229,0.361,0.112,82.657,4,idm,3.5179,medium
1SacjiJXVYiv3ydALqEchb,Robin Schulz;David Guetta,"#Multiverse, If the Multiverse Is Real",On Repeat,0,190217,False,0.609,0.801,1,-8.483,0,0.0694,0.0246,0.00255,0.37,0.202,122.958,4,dance,3.1703,medium
683PAv3OEOHoUANCzpJROM,Víctor Manuelle,Instinto Y Deseo,Me Da Lo Mismo,26,266906,False,0.576,0.654,2,-6.979,0,0.0481,0.368,0.0,0.028,0.527,98.031,4,salsa,4.4484,medium
0DUJZXdp0XGbRafeTKA3TJ,Fernanda Brum,Quebrantado Coração,Quebrantado Coração,44,202663,False,0.63,0.351,9,-8.697,1,0.0368,0.661,9.29e-06,0.102,0.134,109.95,4,brazil,3.3777,medium
1HFOpXKl2F9pVDzKjbVTTy,Slayer,Repentless,Repentless,49,199866,True,0.402,0.994,8,-7.338,0,0.0623,3.79e-05,0.0934,0.145,0.247,104.111,4,death-metal,3.3311,medium
2iwsJcPB5HIVTuHHwdTNO4,Duman,Viral Şarkılar,Her Şeyi Yak,0,270280,False,0.629,0.538,2,-6.79,1,0.0244,0.461,0.0,0.123,0.205,100.038,4,alternative,4.5047,medium
6jx10sAiX8nL219ypSN6Yf,Andy Tallent,Hark the Herald,Hark the Herald,21,267874,False,0.489,0.00993,0,-30.952,1,0.0944,0.992,0.896,0.11,0.287,100.207,4,disney,4.4646,medium
32MqwwVkfR2QF00IS90c8f,Polish Club,Christmas Rock 2022,I Hate You But You Gotta Stay (On Christmas Day),0,183498,False,0.243,0.942,0,-3.93,1,0.118,0.0111,0.000386,0.737,0.517,168.198,4,garage,3.0583,medium
568Us2jl7Vzr1CJGN6xNwW,Speedwolf,Ride With Death,I AM the Demon,17,217346,False,0.178,0.964,1,-5.542,1,0.0732,7e-05,0.743,0.0611,0.413,180.791,4,black-metal,3.6224,medium
6I4vtlueXc8tnxoIZMw7q1,Владимир Бунчиков,70 песен Победы,Летят перелётные птицы,0,195613,False,0.529,0.385,10,-11.17,0,0.0471,0.88,5.89e-06,0.409,0.611,123.22,4,romance,3.2602,medium
3Z5bdTJfjTvEJIzA27Jtk6,Joey Montana;Sebastian Yatra,Halloween con perreito,Suena El Dembow,0,195760,False,0.69,0.858,0,-4.431,1,0.0529,0.189,0.0,0.113,0.755,91.884,4,reggaeton,3.2627,medium
73J45LsWHlyLrOpeWwVNE9,Vald,Gizeh,Gizeh,32,195070,True,0.567,0.665,3,-6.613,0,0.426,0.159,0.0,0.156,0.393,68.257,4,french,3.2512,medium
1rty5vx3Vs0cbDrmHBAMSE,Horace Andy,Serious Times,False Witness,28,283186,False,0.81,0.559,9,-7.317,0,0.221,0.197,0.0,0.074,0.601,80.116,4,dub,4.7198,medium
3IqcBL5yjJK3ri0TGaL3MC,keshi,bandaids,less of you,69,206893,False,0.563,0.678,7,-5.885,1,0.0495,0.544,1.34e-06,0.117,0.568,169.963,4,chill,3.4482,medium
3CsYuAe0Oi7t9w1jxWfHob,Kaho Hung,Learning Curve,主角光環,54,223627,False,0.54,0.407,5,-8.741,1,0.0295,0.476,0.0,0.094,0.614,127.995,4,cantopop,3.7271,medium
6GFVN8mm6JPmEkQk7WHjAB,Makoto;Karina Ramage,Forza Horizon 4: Hospital Soundtrack,Wading Through The Crowds,34,275530,False,0.437,0.916,0,-4.109,0,0.0393,0.0264,0.449,0.288,0.564,174.054,4,drum-and-bass,4.5922,medium
0t9OqmA9tMhVuwIMyjvsN6,kate gill,ken&barbie,ken&barbie,56,251904,True,0.678,0.302,0,-6.514,1,0.0534,0.902,0.0,0.106,0.709,132.617,4,singer-songwriter,4.1984,medium
0xHOP8sh6ghapJfvatUuW5,Outsiders;MC Gee,Hardstyle The Ultimate Collection Volume 1 2019 (Mix 2 By Outsiders),W.A.F.O. [Mixed],23,192026,False,0.57,0.931,2,-5.501,1,0.206,0.139,0.0,0.648,0.152,159.956,4,hardstyle,3.2004,medium
0vXgVNMpd06n7g1MIIoAOG,Izabella Yurieva;Симон Каган,Сердце моё,Я жду тебя (ар. Евгений Рохлин),0,199173,False,0.519,0.236,11,-13.88,0,0.0915,0.995,0.789,0.123,0.461,87.101,3,romance,3.3196,medium
2VpG1SHufPzH0pSzd9IR2q,STU48,花は誰のもの?公演「夏の“好き”はご用心」「そして人間は無力と思い知る」,そして人間は無力と思い知る,18,276973,False,0.54,0.814,8,-4.177,0,0.0291,0.403,8.95e-06,0.0737,0.375,100.086,4,j-idol,4.6162,medium
4YmuwxEfzF5bXTuwg3sYbE,Akanksha Sethi,Ek Pal,Ek Pal,37,271304,False,0.346,0.54,3,-6.054,1,0.0306,0.306,0.0,0.055,0.24,121.877,5,songwriter,4.5217,medium
0FBjsiiUFLET2xqeKVrGBE,Eason Chan,我的快樂時代 (華星40系列),黃金時代,46,248040,False,0.555,0.494,4,-6.862,1,0.0285,0.246,0.0,0.291,0.28,144.044,4,cantopop,4.134,medium
5PRdzrncmga9ieUFVrlE41,Pional,When Love Hurts,Of My Mind,49,252598,False,0.717,0.486,4,-11.511,0,0.0473,0.284,0.536,0.348,0.423,121.05,4,minimal-techno,4.21,medium
74U47FqdxOtLVRoVMDlcBm,Perfume,LEVEL3 (Bonus Edition),1mm,20,257920,False,0.587,0.917,10,-3.428,0,0.0584,0.000808,0.34,0.673,0.811,110.015,4,j-idol,4.2987,medium
66BiFRIcXMTc1zxbU3Sh9a,Calle 13,Residente o Visitante,A Limpiar El Sucio,20,253426,True,0.618,0.825,2,-6.014,1,0.29,0.484,0.0,0.139,0.896,79.439,4,afrobeat,4.2238,medium
5gC7UsLqH2xGn2EHXr6X26,Alessia Cara,All I want For Christmas Is Music,Make It To Christmas,0,211013,False,0.535,0.522,2,-7.87,1,0.0363,0.131,0.0,0.438,0.305,77.054,4,electro,3.5169,medium
3IuTraprrDiCiGJ7tiGpGu,Aaron Shust,This Is What We Believe (Deluxe Edition),My Hope Is in You,48,254880,False,0.434,0.873,2,-3.749,1,0.0489,0.0234,0.0,0.323,0.365,150.077,4,world-music,4.248,medium
4kqgYiNDWcwo9KBq4rz87l,Mon Laferte,Rock un sentimiento vol. I,Cuando Era Flor,0,281600,False,0.568,0.642,4,-6.736,0,0.0603,0.374,0.00681,0.131,0.476,177.669,4,latin,4.6933,medium
6BDWITl9HpvfD0Kacsmcu3,Billy Preston,Ultimate Collection: Billy Preston,I'm Never Gonna Say Goodbye,34,221826,False,0.348,0.376,2,-10.072,1,0.0271,0.599,0.0,0.107,0.208,141.77,4,psych-rock,3.6971,medium
3wwx4W1lVWo0amhT1lQXcP,Jean-Philippe Rameau;Pavel Nersessian,"Schumann, Poulenc & Others: Piano Works (Live in Japan, 2022)","Pièces de clavecin avec une méthode, Suite in D Major, RCT 3: No. 17, Les cyclopes (Live in Japan, 2022)",0,205773,False,0.311,0.361,2,-22.436,0,0.0584,0.992,0.835,0.688,0.56,129.37,4,opera,3.4296,medium
2cK3dIoov6hwuDK0z9TGf2,Gastel,Rene,Rene,40,184000,False,0.708,0.978,1,-4.529,1,0.098,0.332,0.667,0.323,0.0377,118.002,4,club,3.0667,medium
48RAUxA6ZlqIuM4pON0GVC,Shawn Yue,Best Cantopop Tunes,"司機 - 電影""下一站天后""歌曲",0,223640,False,0.562,0.546,0,-6.459,1,0.0294,0.322,0.0,0.114,0.234,139.018,4,cantopop,3.7273,medium
1bEppoRAORPzwVS6y3F4Ef,Ñejo,Yo Soy la Fama,No Lo Pienses Mas,46,182293,True,0.838,0.83,7,-6.123,1,0.0645,0.0142,0.0617,0.184,0.846,93.019,4,reggae,3.0382,medium
4t9a07PAghtQMRAIP9FQ7Z,Lunay;Daddy Yankee;Bad Bunny,Épico,Soltera - Remix,75,266086,False,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.799,92.01,4,latino,4.4348,medium
6dU8Gdxmk6gMmNQ9xbcqbX,Gabby Barrett,Chillin' It - Mellow Day Country,The Good Ones,0,215140,False,0.519,0.552,2,-5.023,1,0.0259,0.18,0.0,0.149,0.331,89.957,4,country,3.5857,medium
3JRi5bymnIQ2fhIetoOm3r,Charlie Brown Jr.,Acústico (Ao Vivo),Só Por Uma Noite - Ao Vivo,53,190400,False,0.568,0.94,4,-6.414,1,0.0402,0.0366,0.00314,0.735,0.738,114.873,4,brazil,3.1733,medium
7EkGE7JKICadbtNRiYLVvM,Gunz For Hire;E-Life,Harder Stylez: We Love The Bass,Mustang - Radio Edit,0,244731,False,0.505,0.935,1,-1.801,1,0.0757,0.0153,0.0,0.11,0.226,155.016,4,hardstyle,4.0788,medium
2grjqo0Frpf2okIBiifQKs,"Earth, Wind & Fire","The Best Of Earth, Wind & Fire Vol. 1",September,83,215093,False,0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,4,funk,3.5849,medium
6QlxhWfDUd1X2MfpBphBke,Mumuzinho;Ferrugem,Resenha Do Mumu (Ao Vivo),Fica / Tudo Fica Blue - Ao Vivo,46,189801,False,0.505,0.716,4,-6.831,0,0.0768,0.496,0.0,0.544,0.811,163.937,4,pagode,3.1634,medium
2wfHc3wJjCeaaB78MlIJ2i,Perplexer,Da Capo,Da Capo - Video Mix,30,249493,False,0.591,0.816,0,-12.801,1,0.0495,0.00123,0.895,0.106,0.162,158.775,4,hardcore,4.1582,medium
7KVu3nqt9EcIEsre6LxCNe,Eda Baba,Deli Divane,Deli Divane,40,191999,False,0.76,0.421,9,-8.699,0,0.0496,0.872,0.0,0.134,0.855,100.012,4,turkish,3.2,medium
2uqZSRmFS7kwZJ3MbnYhJk,Almafuerte,Toro y Pampa (Remasterizado 2021),Por Ser Yo (En Vivo Obras 2001),21,226933,False,0.363,0.89,11,-6.047,0,0.0514,0.000116,5.86e-06,0.975,0.181,60.992,4,heavy-metal,3.7822,medium
178n5kx0b6eR5nOddJfpGU,Lana Del Rey,Halloween & Alternative,"Season Of The Witch - From The Motion Picture ""Scary Stories To Tell In The Dark""",2,247147,False,0.674,0.205,2,-14.173,1,0.0403,0.895,0.0275,0.114,0.352,95.987,4,pop,4.1191,medium
2T7QqGTAy4MosbyIhmG76O,Critical Mass,Happy Hardcore Top 100,Dancing Together,18,189946,False,0.483,0.98,1,-6.196,1,0.0555,0.00434,0.832,0.254,0.794,161.704,4,happy,3.1658,medium
1GwndUoiBlFzeHRP4CV1Ae,D’MASIV,Hidup Lebih Indah,Esok Kan Bahagia,36,246613,False,0.51,0.738,0,-7.294,1,0.0412,0.449,0.000241,0.221,0.169,120.008,4,malay,4.1102,medium
4100cDFHpFKCEjKbsS8Qed,Anarkia Tropikal;Revilo Marley,Cumbia Punk 201666,Satan Es la Kumbia 201666,32,253751,False,0.261,0.861,9,-7.35,0,0.181,0.0104,3.78e-06,0.647,0.53,198.857,4,ska,4.2292,medium
7rYdfR1PHguFvfYUIs0ehf,Naiwen Yang,離心力,推開世界的門,47,282015,False,0.617,0.324,1,-11.804,1,0.0394,0.221,3.04e-05,0.118,0.352,139.955,4,mandopop,4.7002,medium
